"ID","Bin","TaxonRelativeAbundance","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV704","Bin18",0.000473969147217347,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","uncultured","uncultured bacterium"
"ASV705","Bin65",0.000116377486246297,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sterolibacterium","uncultured bacterium"
"ASV706","Bin43",0.000479825517993457,"Bacteria","Acidobacteriota","Acidobacteriae","AKIW659",NA,"uncultured","uncultured bacterium"
"ASV707","Bin24",0.000479825517993457,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","uncultured bacterium"
"ASV708","Bin64",0.000479825517993457,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea","uncultured bacterium"
"ASV709","Bin63",0.000461609001685338,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","uncultured","uncultured bacterium"
"ASV710","Bin60",0.000446428571428571,"Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter","uncultured bacterium"
"ASV711","Bin27",0.000446428571428571,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","uncultured bacterium"
"ASV720","Bin46",0.000479974996651337,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,"uncultured","uncultured bacterium"
"ASV721","Bin16",0.000479974996651337,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","uncultured","uncultured bacterium"
"ASV722","Bin93",0.000479974996651337,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","uncultured","uncultured bacterium"
"ASV723","Bin1",0.000454930173508252,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured","uncultured bacterium"
"ASV724","Bin13",0.000454930173508252,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","uncultured","uncultured bacterium"
"ASV725","Bin37",0.000454930173508252,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","uncultured bacterium"
"ASV726","Bin58",0.000468920392584515,"Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group",NA,"uncultured","uncultured bacterium"
"ASV727","Bin9",0.000468920392584515,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Leptolinea","uncultured bacterium"
"ASV728","Bin98",0.000462848220481808,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured","uncultured bacterium"
"ASV729","Bin14",0.000436282467532468,"Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales",NA,"uncultured","uncultured bacterium"
"ASV735","Bin102",0.000468812787426888,"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,"uncultured","uncultured bacterium"
"ASV736","Bin47",0.000468812787426888,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Stenotrophobacter","uncultured bacterium"
"ASV737","Bin52",0.000468812787426888,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,"uncultured","uncultured bacterium"
"ASV738","Bin12",0.000468812787426888,"Bacteria","Firmicutes","Negativicutes",NA,NA,"uncultured","uncultured bacterium"
"ASV739","Bin37",0.000455999156981588,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","uncultured bacterium"
"ASV740","Bin60",0.000444350402031316,"Bacteria","Proteobacteria","Gammaproteobacteria","CCD24",NA,"uncultured","uncultured bacterium"
"ASV741","Bin70",0.000444350402031316,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","uncultured","uncultured bacterium"
"ASV742","Bin7",0.000444350402031316,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","uncultured bacterium"
"ASV743","Bin78",0.000444350402031316,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Defluviicoccaceae","Defluviicoccus","uncultured bacterium"
"ASV744","Bin11",0.00045150818853545,"Bacteria","Chloroflexi","KD4-96",NA,NA,"uncultured","uncultured bacterium"
"ASV745","Bin19",0.000458015267175573,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales",NA,"uncultured","uncultured bacterium"
"ASV746","Bin56",0.000426136363636364,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","uncultured","uncultured bacterium"
"ASV755","Bin16",0.000457650578202438,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","uncultured","uncultured bacterium"
"ASV756","Bin78",0.000457650578202438,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Defluviicoccaceae","Defluviicoccus","uncultured bacterium"
"ASV757","Bin16",0.000446473419590634,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Chryseolinea","uncultured bacterium"
"ASV758","Bin28",0.000444441208933942,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured bacterium"
"ASV759","Bin90",0.000421070786381989,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Phreatobacter","uncultured bacterium"
"ASV760","Bin15",0.00043377063055438,"Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae","Ignavibacterium","uncultured bacterium"
"ASV761","Bin78",0.00043377063055438,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Defluviicoccaceae","Defluviicoccus","uncultured bacterium"
"ASV762","Bin57",0.00043377063055438,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1","uncultured bacterium"
"ASV763","Bin34",0.00043377063055438,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","uncultured bacterium"
"ASV764","Bin46",0.00043377063055438,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","uncultured","uncultured bacterium"
"ASV765","Bin63",0.00043377063055438,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","uncultured","uncultured bacterium"
"ASV766","Bin54",0.000444507310310582,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta 2","uncultured bacterium"
"ASV767","Bin61",0.0004425560126896,"Bacteria","Dependentiae","Babeliae","Babeliales",NA,"uncultured","uncultured bacterium"
"ASV768","Bin68",0.000433447754535541,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Piscinibacter","uncultured bacterium"
"ASV769","Bin43",0.00041599025974026,"Bacteria","Nitrospirota","Thermodesulfovibrionia",NA,NA,"uncultured","uncultured bacterium"
"ASV770","Bin25",0.00041599025974026,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","uncultured bacterium"
"ASV777","Bin45",0.000446488368977988,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","uncultured","uncultured bacterium"
"ASV778","Bin76",0.000446488368977988,"Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,"uncultured","uncultured bacterium"
"ASV779","Bin106",0.000446488368977988,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","uncultured bacterium"
"ASV780","Bin17",0.000446488368977988,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","uncultured","uncultured bacterium"
"ASV781","Bin24",0.000446488368977988,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","uncultured bacterium"
"ASV782","Bin102",0.000446488368977988,"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,"uncultured","uncultured bacterium"
"ASV783","Bin41",0.000429214578396109,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured","uncultured bacterium"
"ASV784","Bin14",0.000156270929142296,"Bacteria","Bacteroidota","Ignavibacteria","SJA-28",NA,"uncultured","uncultured bacterium"
"ASV785","Bin37",0.000423190859077444,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","uncultured bacterium"
"ASV786","Bin23",0.000423190859077444,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17","uncultured","uncultured bacterium"
"ASV787","Bin90",0.000423190859077444,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured bacterium"
"ASV788","Bin89",0.000407578826167485,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Ancalomicrobiaceae","Ancalomicrobium","uncultured bacterium"
"ASV789","Bin20",0.000436205016357688,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","uncultured bacterium"
"ASV790","Bin14",0.000436205016357688,"Bacteria","Bacteroidota","Kryptonia","Kryptoniales","MSB-3C8","uncultured","uncultured bacterium"
"ASV791","Bin10",0.000436205016357688,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured bacterium"
"ASV792","Bin18",0.000436205016357688,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes BD2-2","uncultured","uncultured bacterium"
"ASV797","Bin84",0.000435326159753538,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter","uncultured bacterium"
"ASV798","Bin55",0.000435326159753538,"Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus","uncultured bacterium"
"ASV799","Bin2",0.000435326159753538,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured","uncultured bacterium"
"ASV800","Bin76",0.000421347653813212,"Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,"uncultured","uncultured bacterium"
"ASV801","Bin23",7.81354645711479e-05,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12 marine group","uncultured","uncultured bacterium"
"ASV802","Bin16",0.000412611087600508,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Chryseolinea","uncultured bacterium"
"ASV803","Bin90",0.000412611087600508,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured","uncultured bacterium"
"ASV804","Bin8",0.000412611087600508,"Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9",NA,"uncultured","uncultured bacterium"
"ASV805","Bin77",0.000412611087600508,"Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia","uncultured bacterium"
"ASV806","Bin54",0.000412611087600508,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema","uncultured bacterium"
"ASV807","Bin64",0.000412611087600508,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea","uncultured bacterium"
"ASV808","Bin15",0.000412611087600508,"Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","SR-FBR-L83","uncultured","uncultured bacterium"
"ASV809","Bin23",0.000211595429538722,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17","uncultured","uncultured bacterium"
"ASV810","Bin108",0.00042074493590066,"Bacteria","Actinobacteriota","Actinobacteria","Kineosporiales","Kineosporiaceae","Quadrisphaera","uncultured bacterium"
"ASV811","Bin8",0.000425299890948746,"Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales",NA,"uncultured","uncultured bacterium"
"ASV812","Bin22",0.000425299890948746,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Z4MB62","uncultured","uncultured bacterium"
"ASV813","Bin19",0.000425299890948746,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes vadinHA17","uncultured","uncultured bacterium"
"ASV814","Bin101",0.000425299890948746,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus","uncultured bacterium"
"ASV815","Bin15",0.000425299890948746,"Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","BSV40","uncultured","uncultured bacterium"
"ASV816","Bin68",0.000410878482204818,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Piscinibacter","uncultured bacterium"
"ASV817","Bin56",0.000395698051948052,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","uncultured bacterium"
"ASV826","Bin15",0.000424163950529089,"Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","uncultured","uncultured bacterium"
"ASV827","Bin102",0.000424163950529089,"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,"uncultured","uncultured bacterium"
"ASV828","Bin14",0.000424163950529089,"Bacteria","Bacteroidota","Ignavibacteria","SJA-28",NA,"uncultured","uncultured bacterium"
"ASV829","Bin62",0.000424163950529089,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067","uncultured bacterium"
"ASV830","Bin45",0.000416592259811412,"Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup 17",NA,"uncultured","uncultured bacterium"
"ASV831","Bin42",0.000402031316123572,"Bacteria","Planctomycetota","vadinHA49",NA,NA,"uncultured","uncultured bacterium"
"ASV832","Bin95",0.000402031316123572,"Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",NA,"uncultured","uncultured bacterium"
"ASV833","Bin31",0.000402031316123572,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Schlesneriaceae","Planctopirus","uncultured bacterium"
"ASV834","Bin63",0.000402031316123572,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","uncultured","uncultured bacterium"
"ASV835","Bin83",0.000402031316123572,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055","uncultured bacterium"
"ASV836","Bin64",0.000402031316123572,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea","uncultured bacterium"
"ASV837","Bin16",0.000402031316123572,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Chryseolinea","uncultured bacterium"
"ASV838","Bin79",0.000402031316123572,"Bacteria","Proteobacteria","Alphaproteobacteria","Ferrovibrionales","Ferrovibrionaceae","Ferrovibrio","uncultured bacterium"
"ASV839","Bin24",0.000402031316123572,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","uncultured bacterium"
"ASV840","Bin26",0.000396393637572753,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","uncultured bacterium"
"ASV841","Bin8",0.000414394765539804,"Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9",NA,"uncultured","uncultured bacterium"
"ASV842","Bin54",0.000414394765539804,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","MSBL8","uncultured","uncultured bacterium"
"ASV843","Bin54",0.000414394765539804,"Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Leptonema","uncultured bacterium"
"ASV844","Bin4",0.000414394765539804,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured","uncultured bacterium"
"ASV845","Bin42",0.000414394765539804,"Bacteria","Planctomycetota","vadinHA49",NA,NA,"uncultured","uncultured bacterium"
"ASV846","Bin33",0.000414394765539804,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir2 lineage","uncultured bacterium"
"ASV847","Bin83",0.000385551948051948,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured bacterium"
"ASV848","Bin90",0.000385551948051948,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes","uncultured bacterium"
"ASV849","Bin89",0.000243506493506494,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured","uncultured bacterium"
"ASV862","Bin99",0.000413001741304639,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Myxococcus","uncultured bacterium"
"ASV863","Bin56",0.000413001741304639,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","uncultured bacterium"
"ASV864","Bin84",0.000413001741304639,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter","uncultured bacterium"
"ASV865","Bin99",0.000413001741304639,"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","uncultured","uncultured bacterium"
"ASV866","Bin106",0.000413001741304639,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group","uncultured bacterium"
"ASV867","Bin16",0.000413001741304639,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","uncultured","uncultured bacterium"
"ASV868","Bin99",0.000413001741304639,"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","uncultured","uncultured bacterium"
"ASV869","Bin24",0.000391451544646636,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","uncultured bacterium"
"ASV870","Bin32",0.000391451544646636,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","SH-PL14","uncultured bacterium"
"ASV871","Bin90",0.000391451544646636,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium","uncultured bacterium"
"ASV872","Bin91",0.000391451544646636,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylocystis","uncultured bacterium"
